TT01x,TT02x,TT02bx,TT03x,TT04x,TT05x,TT06x,TT07x,TT08x,TT09x,TT10x,PT01x,PT02x,PT03x,PT04x,FT01x,FT03x,JT01x,JT02x,JT03x,JT04x,T_shx,T_sh_refx,onx,SC01x,SC02x,SC03x,VC02x,VC03x,VC04x,ErrorMSG,EmergencyShotdown,VC02xPath,WHeat,TimeHP,TT01z,TT02z,TT03z,TT04z,TT05z,TT06z,TT07z,SC01z,TT08z,TT09z,TT10z,TT11z,TT12z,TT13z,TT14z,TT15z,DC01z,DC02z,DC03z,VC01z,VC02z,VC03z,VC04z,SC02z,FC01,FC01ON,FC02,FC02ON,TT16z,TT17z,TimeHVAC
6.56,80.04,39.67,24.32,-1.88,6.56,5.95,10.17,10.87,23.96,24.14,2.36,0.01,11.79,2.38,0.01,0.48,912.72,146.09,0.0,94.72,11.41,15.0,1.0,35.0,10.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,1681978543.45,17.64,16.44,12.18,18.59,21.77,16.75,41.7,0.0,46.59,44.11,21.89,18.47,41.32,37.95,37.89,37.89,0.04,2.05,2.06,2.08,1.0,0.33,9.96,10.0,5.0,0.0,5.0,0.0,23.1,25.07,1681978543.47
6.65,80.04,39.67,24.32,-1.96,6.83,5.95,10.17,10.69,23.96,24.23,2.33,-0.03,11.82,2.34,0.01,0.48,896.65,206.48,0.0,89.64,12.27,15.0,1.0,35.0,10.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,1681978545.45,17.64,16.44,12.12,18.59,21.77,16.75,41.7,0.0,46.52,44.05,21.89,18.53,41.38,37.89,37.89,37.95,0.04,2.05,2.05,2.06,1.0,0.33,9.96,10.0,5.0,0.0,5.0,0.0,23.1,25.13,1681978545.47
6.83,80.13,39.67,24.23,-2.05,6.74,6.04,10.17,10.87,23.96,24.14,2.32,-0.01,11.7,2.35,0.01,0.48,851.66,157.0,0.0,89.64,12.59,15.0,1.0,35.0,10.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,1681978547.45,17.64,16.5,12.18,18.59,21.83,16.82,41.7,0.0,46.46,44.05,21.89,18.53,41.38,37.89,37.89,37.95,0.04,2.05,2.06,2.07,1.0,0.33,9.96,10.0,5.0,0.0,5.0,0.0,23.04,25.13,1681978547.47
7.0,79.95,39.67,24.23,-2.14,6.91,6.21,10.08,10.87,23.96,24.05,2.3,0.0,11.86,2.35,0.01,0.48,928.79,199.08,0.0,82.88,12.8,15.0,1.0,35.0,10.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,1681978549.46,17.64,16.5,12.12,18.66,21.77,16.75,41.76,0.0,46.46,44.11,21.83,18.53,41.32,37.89,37.95,37.95,0.04,2.05,2.05,2.07,1.0,0.33,9.97,10.0,5.0,0.0,5.0,0.0,23.1,25.07,1681978549.47
7.0,80.04,39.67,24.32,-2.23,6.91,6.12,10.17,10.69,24.05,24.05,2.3,0.0,11.7,2.36,0.01,0.49,928.79,178.43,0.0,84.57,12.42,15.0,1.0,35.0,10.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,1681978551.47,17.71,16.44,12.12,18.59,21.77,16.75,41.7,0.0,46.46,44.05,21.89,18.47,41.32,37.95,37.95,37.95,0.04,2.05,2.07,2.08,1.0,0.33,9.97,10.0,5.0,0.0,5.0,0.0,23.04,25.07,1681978551.49
7.27,80.04,39.6,24.23,-2.31,7.27,6.3,10.08,10.78,24.05,24.14,2.34,0.03,11.79,2.36,0.01,0.48,957.72,148.82,0.0,81.19,12.48,15.0,1.0,35.0,10.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,1681978553.48,17.64,16.44,12.25,18.59,21.77,16.75,41.7,0.0,46.46,44.11,21.89,18.47,41.32,37.95,37.89,37.95,0.04,2.05,2.07,2.07,1.0,0.33,9.97,10.0,5.0,0.0,5.0,0.0,23.04,25.07,1681978553.49
7.27,80.04,39.54,24.23,-2.31,7.18,6.3,9.99,10.69,24.05,24.14,2.32,0.03,11.83,2.41,0.01,0.49,922.37,227.52,0.0,86.26,12.46,15.0,1.0,35.0,10.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,1681978555.48,17.71,16.5,12.31,18.66,21.83,16.75,41.7,0.0,46.46,43.98,21.89,18.47,41.38,37.89,37.83,37.95,0.04,2.05,2.07,2.08,1.0,0.33,9.97,10.0,5.0,0.0,5.0,0.0,23.1,25.07,1681978555.49
7.35,80.04,39.54,24.4,-2.49,7.44,6.39,9.99,10.69,23.96,24.05,2.34,-0.02,11.72,2.38,0.01,0.49,864.51,146.09,0.0,89.64,12.75,15.0,1.0,35.0,10.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,1681978557.48,17.71,16.5,12.25,18.59,21.83,16.82,41.76,0.0,46.4,43.98,21.89,18.47,41.32,37.89,37.83,37.95,0.04,2.05,2.07,2.07,1.0,0.33,9.97,10.0,5.0,0.0,5.0,0.0,23.04,25.07,1681978557.49
7.44,79.95,39.54,24.23,-2.49,7.44,6.47,9.99,10.69,24.05,24.05,2.35,0.05,11.86,2.37,0.01,0.48,1057.36,208.82,0.0,79.5,12.92,15.0,1.0,35.0,10.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,1681978559.49,17.64,16.5,12.25,18.66,21.77,16.82,41.76,0.0,46.4,44.05,21.89,18.47,41.32,37.89,37.89,37.95,0.04,2.06,2.07,2.07,1.0,0.33,9.96,10.0,5.0,0.0,5.0,0.0,23.1,25.13,1681978559.5
7.62,80.13,39.54,24.32,-2.58,7.53,6.65,9.99,10.69,24.05,24.05,2.32,-0.02,11.75,2.36,0.01,0.48,977.01,149.21,0.0,93.03,13.15,15.0,1.0,35.0,10.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,1681978561.5,17.64,16.44,12.25,18.59,21.77,16.82,41.76,0.0,46.46,43.98,21.89,18.4,41.38,37.89,37.95,37.95,0.04,2.05,2.06,2.08,1.0,0.33,9.96,10.0,5.0,0.0,5.0,0.0,23.1,25.07,1681978561.51
