TT01x,TT02x,TT02bx,TT03x,TT04x,TT05x,TT06x,TT07x,TT08x,TT09x,TT10x,PT01x,PT02x,PT03x,PT04x,FT01x,FT03x,JT01x,JT02x,JT03x,JT04x,T_shx,T_sh_refx,onx,SC01x,SC02x,SC03x,VC02x,VC03x,VC04x,ErrorMSG,EmergencyShotdown,VC02xPath,WHeat,TimeHP,TT01z,TT02z,TT03z,TT04z,TT05z,TT06z,TT07z,SC01z,TT08z,TT09z,TT10z,TT11z,TT12z,TT13z,TT14z,TT15z,DC01z,DC02z,DC03z,VC01z,VC02z,VC03z,VC04z,SC02z,FC01,FC01ON,FC02,FC02ON,TT16z,TT17z,TimeHVAC
19.39,44.79,19.99,23.53,-3.9,20.19,21.24,15.44,16.23,23.0,23.79,1.47,0.05,6.84,1.57,0.02,0.52,1497.69,-0.78,0.0,93.03,35.74,15.0,1.0,52.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,1682595630.52,17.9,15.93,9.14,20.69,20.88,22.08,21.96,0.0,24.69,25.2,24.81,18.53,24.69,28.31,28.24,27.67,0.04,10.0,2.19,10.0,1.0,0.1,9.96,10.0,0.0,0.0,5.0,10.0,22.02,23.86,1682595630.54
19.31,45.67,19.93,23.44,-4.42,20.01,21.15,15.35,16.23,23.0,23.7,1.52,0.01,6.92,1.61,0.02,0.52,1520.19,0.0,0.0,99.79,35.48,15.0,1.0,52.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,1682595632.52,17.71,15.86,9.14,20.69,20.94,22.08,22.08,0.0,24.81,25.13,24.81,18.66,24.69,28.31,28.24,27.61,0.04,10.0,2.18,9.76,1.0,0.1,9.96,10.0,0.0,0.0,5.0,10.0,22.02,23.86,1682595632.54
19.13,46.55,20.05,23.44,-4.95,19.92,20.89,15.35,16.23,23.0,23.79,1.52,-0.02,7.02,1.7,0.02,0.52,1523.4,-0.78,0.0,93.03,34.52,15.0,1.0,52.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,1682595634.52,17.64,15.8,9.2,20.75,20.88,22.08,22.34,0.0,25.0,25.13,24.81,18.78,24.69,28.24,28.18,27.61,0.04,10.0,2.18,9.88,1.0,0.1,9.96,10.0,0.0,0.0,5.0,10.0,22.08,23.86,1682595634.54
19.22,47.52,20.05,23.35,-5.39,19.92,20.98,15.35,16.32,22.91,23.79,1.58,0.0,7.13,1.72,0.02,0.52,1549.11,-1.56,0.0,86.26,33.71,15.0,1.0,52.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,1682595636.53,17.58,15.74,9.14,20.82,20.88,22.21,22.47,0.0,25.2,25.07,24.81,18.85,24.69,28.24,28.31,27.73,0.04,10.0,2.18,9.89,1.0,0.1,9.96,10.0,0.0,0.0,5.0,10.0,22.08,23.93,1682595636.55
19.04,48.22,20.12,23.53,-5.74,19.75,20.89,15.26,16.14,23.09,23.79,1.65,0.05,7.22,1.76,0.02,0.52,1674.46,-0.39,0.0,91.34,32.64,15.0,1.0,52.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,1682595638.53,17.45,15.67,9.14,20.88,20.88,22.15,22.47,0.0,25.45,25.07,24.81,19.04,24.69,28.31,28.18,27.67,0.04,10.0,2.18,9.9,1.0,0.1,9.96,10.0,0.0,0.0,5.0,10.0,22.15,23.86,1682595638.55
19.04,49.1,20.18,23.44,-6.01,19.66,20.8,15.26,16.23,23.0,23.7,1.69,-0.02,7.32,1.81,0.02,0.52,1533.04,-1.17,0.0,96.41,31.87,15.0,1.0,52.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,1682595640.53,17.45,15.61,9.2,20.94,20.88,22.15,22.53,0.0,25.77,25.0,24.75,19.1,24.62,28.31,28.24,27.67,0.04,10.0,2.18,9.89,1.0,0.1,9.96,10.0,0.0,0.0,5.0,10.0,22.15,23.93,1682595640.55
19.04,49.89,20.31,23.35,-6.18,19.57,20.71,15.26,16.14,23.09,23.79,1.72,-0.03,7.4,1.89,0.02,0.52,1709.82,-1.56,0.0,86.26,31.66,15.0,1.0,52.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,1682595642.54,17.26,15.61,9.26,21.01,20.88,22.15,22.66,0.0,26.02,25.0,24.75,19.17,24.62,28.24,28.24,27.61,0.04,10.0,2.18,9.88,1.0,0.1,9.96,10.0,0.0,0.0,5.0,10.0,22.08,23.86,1682595642.55
18.69,50.68,20.56,23.35,-6.36,19.57,20.62,15.26,16.23,23.0,23.79,1.77,0.02,7.53,1.9,0.02,0.52,1668.03,-0.78,0.0,86.26,30.2,15.0,1.0,52.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,1682595644.55,17.2,15.55,9.2,21.01,20.88,22.15,22.66,0.0,26.34,24.88,24.69,19.29,24.69,28.31,28.18,27.73,0.04,10.0,2.18,9.88,1.0,0.1,9.96,10.0,0.0,0.0,5.0,10.0,22.08,23.93,1682595644.57
18.87,51.56,20.62,23.44,-6.45,19.39,20.54,15.09,16.14,23.09,23.79,1.85,0.01,7.62,1.96,0.02,0.51,1748.39,-0.39,0.0,98.1,29.56,15.0,1.0,52.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,1682595646.56,17.07,15.48,9.2,21.01,20.88,22.15,22.72,0.0,26.66,24.88,24.69,19.42,24.69,28.31,28.18,27.67,0.04,10.0,2.18,9.87,1.0,0.1,9.97,10.0,0.0,0.0,5.0,10.0,22.08,23.86,1682595646.57
18.69,52.35,20.82,23.35,-6.53,19.31,20.54,15.18,16.14,23.09,23.7,1.9,0.03,7.71,2.0,0.02,0.51,1767.67,-0.39,0.0,91.34,28.88,15.0,1.0,52.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,1682595648.56,17.07,15.42,9.26,21.01,20.88,22.15,22.66,0.0,26.97,24.81,24.62,19.48,24.62,28.31,28.31,27.48,0.04,10.0,2.17,9.87,1.0,0.1,9.96,10.0,0.0,0.0,5.0,10.0,22.08,23.93,1682595648.57
