TT01x,TT02x,TT02bx,TT03x,TT04x,TT05x,TT06x,TT07x,TT08x,TT09x,TT10x,PT01x,PT02x,PT03x,PT04x,FT01x,FT03x,JT01x,JT02x,JT03x,JT04x,T_shx,T_sh_refx,onx,SC01x,SC02x,SC03x,VC02x,VC03x,VC04x,ErrorMSG,EmergencyShotdown,VC02xPath,WHeat,TimeHP,TT01z,TT02z,TT03z,TT04z,TT05z,TT06z,TT07z,SC01z,TT08z,TT09z,TT10z,TT11z,TT12z,TT13z,TT14z,TT15z,DC01z,DC02z,DC03z,VC01z,VC02z,VC03z,VC04z,SC02z,FC01,FC01ON,FC02,FC02ON,TT16z,TT17z,TimeHVAC
17.55,40.84,34.59,27.48,12.8,19.31,18.87,12.89,13.15,25.63,25.46,2.91,-0.02,10.82,2.93,-0.0,0.51,9.57,220.51,0.0,109.94,17.33,15.0,0.0,35.0,10.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,0.0,1682691223.68,22.15,22.4,12.63,27.42,25.26,25.0,44.11,0.0,44.17,42.46,26.85,26.21,43.73,43.1,42.97,43.16,9.94,9.97,2.19,9.82,1.0,0.33,9.97,10.0,0.0,0.0,5.0,0.0,24.18,23.16,1682691223.69
17.64,40.84,34.53,27.57,12.8,19.22,18.87,12.98,13.07,25.63,25.46,2.89,-0.01,10.82,2.94,-0.0,0.52,3.14,146.87,0.0,109.94,17.23,15.0,0.0,35.0,10.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,0.0,1682691225.7,22.15,22.47,12.63,27.35,25.2,25.07,44.11,0.0,44.17,42.46,26.85,26.21,43.73,43.1,43.03,43.16,9.95,9.99,2.19,9.82,1.0,0.33,9.97,10.0,0.0,0.0,5.0,0.0,24.12,23.16,1682691225.71
17.55,40.84,34.53,27.48,12.89,19.22,18.87,12.98,13.07,25.63,25.46,2.92,0.01,10.83,2.94,0.0,0.52,19.21,167.91,0.0,109.94,17.51,15.0,0.0,35.0,10.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,0.0,1682691227.7,22.08,22.47,12.63,27.35,25.26,25.07,44.11,0.0,44.17,42.46,26.78,26.21,43.79,43.1,43.1,43.16,9.94,9.98,2.19,9.82,1.0,0.33,9.97,10.0,0.0,0.0,5.0,0.0,24.18,23.1,1682691227.72
17.64,40.75,34.53,27.39,12.98,19.22,18.87,12.98,13.07,25.63,25.37,2.92,0.02,10.83,2.95,0.0,0.51,12.78,176.09,0.0,106.56,17.32,15.0,0.0,35.0,10.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,0.0,1682691229.7,22.08,22.47,12.69,27.35,25.26,25.0,44.17,0.0,44.24,42.46,26.78,26.27,43.73,43.1,43.03,43.22,9.94,9.99,2.18,9.84,1.0,0.33,9.97,10.0,0.0,0.0,5.0,0.0,24.12,23.1,1682691229.71
17.72,40.84,34.53,27.48,12.98,19.31,18.78,12.98,13.07,25.63,25.55,2.92,-0.01,10.84,2.94,0.0,0.51,12.78,147.26,0.0,106.56,17.33,15.0,0.0,35.0,10.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,0.0,1682691231.71,22.21,22.47,12.63,27.35,25.2,25.07,44.17,0.0,44.11,42.52,26.78,26.21,43.73,43.1,43.03,43.16,9.94,9.98,2.18,9.84,1.0,0.33,9.98,10.0,0.0,0.0,5.0,0.0,24.18,23.16,1682691231.73
17.81,40.75,34.59,27.48,13.07,19.31,18.96,13.07,13.15,25.63,25.37,2.93,-0.02,10.83,2.95,-0.0,0.52,6.35,186.22,0.0,106.56,17.23,15.0,0.0,35.0,10.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,0.0,1682691233.71,22.15,22.4,12.63,27.29,25.26,25.07,44.17,0.0,44.17,42.52,26.78,26.21,43.79,43.16,43.03,43.1,9.94,9.98,2.18,9.82,1.0,0.33,9.98,10.0,0.0,0.0,5.0,0.0,24.12,23.16,1682691233.73
17.72,40.66,34.53,27.39,13.15,19.31,18.96,13.15,13.07,25.55,25.46,2.92,-0.01,10.83,2.95,0.0,0.52,19.21,136.36,0.0,108.25,17.42,15.0,0.0,35.0,10.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,0.0,1682691235.71,22.15,22.4,12.63,27.35,25.32,25.07,44.17,0.0,44.17,42.46,26.78,26.27,43.73,43.1,43.03,43.16,9.94,9.98,2.18,9.82,1.0,0.33,9.97,10.0,0.0,0.0,5.0,0.0,24.18,23.1,1682691235.73
17.72,40.66,34.53,27.3,13.07,19.31,18.87,13.07,13.15,25.63,25.46,2.92,0.01,10.86,2.94,0.0,0.51,15.99,209.6,0.0,104.87,17.42,15.0,0.0,35.0,10.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,0.0,1682691237.71,22.08,22.4,12.63,27.35,25.2,25.07,44.17,0.0,44.24,42.46,26.78,26.27,43.79,43.16,42.97,43.16,9.94,9.98,2.18,9.82,1.0,0.33,9.97,10.0,0.0,0.0,5.0,0.0,24.12,23.1,1682691237.73
17.72,40.66,34.4,27.39,13.15,19.39,18.87,13.07,12.98,25.55,25.46,2.93,0.02,10.83,2.96,-0.0,0.52,6.35,136.74,0.0,103.18,17.15,15.0,0.0,35.0,10.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,0.0,1682691239.72,22.15,22.4,12.63,27.29,25.26,25.07,44.11,0.0,44.17,42.46,26.85,26.27,43.73,43.1,43.03,43.16,9.94,9.98,2.19,9.84,1.0,0.33,9.97,10.0,0.0,0.0,5.0,0.0,24.18,23.16,1682691239.73
17.72,40.58,34.53,27.39,13.15,19.31,18.96,13.07,13.15,25.63,25.46,2.93,-0.02,10.84,2.95,-0.0,0.51,6.35,168.3,0.0,103.18,17.51,15.0,0.0,35.0,10.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,0.0,1682691241.73,22.21,22.4,12.63,27.29,25.26,25.07,44.11,0.0,44.17,42.46,26.85,26.27,43.73,43.16,43.1,43.1,9.94,9.98,2.18,9.85,1.0,0.33,9.97,10.0,0.0,0.0,5.0,0.0,24.12,23.1,1682691241.75
